title,avg_rating,count_rating,w_score,release_date
Airplane II The Sequel,3.096813725490196,408,3.12808771635846,1982-12-10
Dirty Dancing,3.125899897154611,5834,3.1280872930045067,1987-08-21
Ratatouille,3.100217864923747,459,3.128079501034062,2007-06-22
Why Charlie Brown Why,1.9545454545454546,11,3.1280451528439395,1990-03-16
Aniskin and Fantomas,1.9545454545454546,11,3.1280451528439395,1974-05-08
Resident Evil Damnation,1.9545454545454546,11,3.1280451528439395,2012-09-25
Idol of the Crowds,2.757142857142857,35,3.128024442214758,1937-09-30
Cows,3.066350710900474,211,3.128015723301511,1992-02-26
The Isle,2.5833333333333335,24,3.1279983659353685,2000-04-22
Confession of Murder,2.763888888888889,36,3.127988172612454,2012-11-08
The Story of Adele H,3.0827586206896553,290,3.127985795149701,1975-10-08
The Apartment,2.8,40,3.1279847902222646,1960-06-15
Whistling in the Dark,2.3529411764705883,17,3.127968739799316,1941-08-08
Perfect Stranger,2.908333333333333,60,3.1279679924833808,2007-04-12
Primary,2.5,21,3.1279653612403093,1960-01-01
Callan,2.6724137931034484,29,3.127958627139616,1974-01-01
The East,2.6724137931034484,29,3.127958627139616,2013-05-31
Hellraiser,2.727272727272727,33,3.1279552715457184,1987-09-11
Venom,2.8048780487804876,41,3.127948583141179,2005-09-16
Three Monkeys,3.097972972972973,444,3.127932513506892,2008-05-16
The Sun,2.388888888888889,18,3.1279323001558854,2005-02-17
Immortal,3.0,104,3.1279316948378004,2004-03-13
36th Precinct,2.522727272727273,22,3.127928964015996,2004-11-24
Gone with the Wind,2.735294117647059,34,3.1279190009885594,1939-12-15
Jigsaw,2.6296296296296298,27,3.1278893012063844,1962-08-21
The Big Swap,2.8404255319148937,47,3.1278729811589017,1998-06-11
Heart of Glass,1.4375,8,3.1278692819942426,1976-11-12
Dead Man Walking,2.9950980392156863,102,3.127863799901952,1995-12-29
Mirror Mirror,2.8983050847457625,59,3.1278632773270205,2012-03-15
Flood,2.45,20,3.1278594830916497,2007-08-24
Thirteen at Dinner,2.642857142857143,28,3.127852987588006,1985-09-19
A I Artificial Intelligence,2.4761904761904763,21,3.1278231056354384,2001-06-29
Space Raiders,2.6551724137931036,29,3.1278166945859653,1983-07-01
The Green Years,2.142857142857143,14,3.1277931044208445,1946-07-04
Or My Treasure,3.1265155020823694,10805,3.1277920281203624,2004-09-09
Driving Miss Daisy,2.361111111111111,18,3.1277899230273474,1989-12-13
Battle for the Planet of the Apes,2.361111111111111,18,3.1277899230273474,1973-06-15
The Death of Mr Lazarescu,2.9383561643835616,73,3.1277819478769313,2005-05-17
Job czyli ostatnia szara komórka,2.7205882352941178,34,3.1277772695978907,2006-11-03
Dead Creatures,2.2,15,3.127756683677451,2001-09-25
All Quiet on the Western Front,2.2,15,3.127756683677451,1930-04-29
Run Simon Run,2.903225806451613,62,3.127755400103335,1970-12-01
Crazy Love,3.0,109,3.1277541500187183,2007-11-22
The Big One,2.3947368421052633,19,3.1277535446616485,1997-09-06
Kiss Me Again,2.9285714285714284,70,3.1277492147952857,2010-01-29
The Case of the Velvet Claws,1.9583333333333333,12,3.127723387440082,1936-08-15
Retaliation,1.9583333333333333,12,3.127723387440082,1968-10-05
Matchstick Men,2.889830508474576,59,3.127722543258117,2003-09-01
No Time For Love,2.25,16,3.1277202836877995,1943-11-10
Jodi No 1,2.94,75,3.1277103372807216,2001-04-13
Planet of the Apes,3.1059907834101383,651,3.1276955828236437,2001-07-25
A Chef in Love,1.5555555555555556,9,3.127690034169076,1996-06-06
Mark of the Astro Zombies,2.4523809523809526,21,3.1276808500305675,2002-01-01
Lovey Dovey 3,2.56,25,3.1276778025711716,2011-03-03
Jesse Stone Night Passage,2.6379310344827585,29,3.127674762032315,2006-01-15
My Life as a Dog,2.7804878048780486,41,3.1276656817040394,1985-12-12
The Flower of My Secret,2.8934426229508197,61,3.1276506840574543,1995-09-22
Three Colors White,2.3333333333333335,18,3.1276475458988093,1994-01-26
The Towering Inferno,2.958823529411765,85,3.127632908150061,1974-12-14
Terms and Conditions May Apply,1.0714285714285714,7,3.1276201587315584,2013-07-12
Just Love Me,2.5925925925925926,27,3.1276052748487384,2006-01-20
The Punk Rock Movie,2.661290322580645,31,3.1276023183407395,1978-06-09
Child s Play,1.9166666666666667,12,3.127580766640264,1972-12-12
Aquí llega Condemor el pecador de la pradera,2.21875,16,3.1275778254280695,1996-06-27
Scary Movie 3,3.0722433460076046,263,3.1275747049849443,2003-10-24
Princess of Thieves,3.0451977401129944,177,3.1275669204771273,2001-03-11
Love Savagery,2.671875,32,3.12756612731506,2009-08-06
The Clay Bird,2.671875,32,3.12756612731506,2002-11-08
In the Line of Duty The F B I Murders,2.8229166666666665,48,3.1275545348939633,1988-09-28
Fireworks,2.72972972972973,37,3.127527090655783,1997-09-03
His Girl Friday,2.8,45,3.12752137777988,1940-01-18
The Rules of the Game,2.849056603773585,53,3.1275156906753803,1939-06-08
Toomorrow,2.3055555555555554,18,3.1275051687702713,1970-08-27
The Man Who Loved Women,3.061946902654867,226,3.1274995031150703,1977-04-27
Blondie Johnson,2.7738095238095237,42,3.1274881644005426,1933-02-25
Pirates of Silicon Valley,2.65625,32,3.1274243155276644,1999-05-10
Cannibal Girls,2.235294117647059,17,3.127399069068998,1973-04-01
Scary Movie 5,2.52,25,3.127393614779879,2013-04-11
The Cure,2.2777777777777777,18,3.1273627916417333,1995-04-21
Epitaph,2.4318181818181817,22,3.1273601034437224,2007-08-01
The Chant of Jimmie Blacksmith,3.0823529411764707,340,3.127359969661286,1978-06-21
Basic Instinct,2.893939393939394,66,3.1273309319870326,1992-03-20
Paris Texas,2.3157894736842106,19,3.1273265348688906,1984-05-19
Red Desert,2.4565217391304346,23,3.1273238886736348,1964-09-04
Low Clear,2.4565217391304346,23,3.1273238886736348,2012-03-01
The Castle of Fu Manchu,2.5555555555555554,27,3.127321248491093,1969-05-29
C r ook,2.6857142857142855,35,3.127315986082362,2004-11-11
Detention of the Dead,2.35,20,3.127290298732836,2012-04-27
Het zwijgen,2.4791666666666665,24,3.1272876944929897,2006-03-23
No Mercy for the Rude,2.9757281553398056,103,3.127272200758296,2006-08-24
Jesus Camp,2.2058823529411766,17,3.1272566513864186,2006-09-15
Belle Époque,3.1261238581601094,13903,3.1272517159297935,1992-12-04
Bringing Out the Dead,2.806122448979592,49,3.1272362683999773,1999-10-22
For Your Eyes Only,2.25,18,3.127220414513195,1981-06-23
The Sure Thing,2.661764705882353,34,3.127210344035217,1985-03-01
Anatomy,2.853448275862069,58,3.127195408437254,2000-02-03
Spider Man 3,2.8363636363636364,55,3.1271620411653065,2007-05-01
Esther and the King,2.125,16,3.12715045064888,1960-11-18
Against the Ropes,1.8846153846153846,13,3.1271166452855708,2004-02-20
Baby Doll,2.357142857142857,21,3.1271118276110843,1956-12-18
Impudent Girl,3.003787878787879,132,3.127081651411396,1985-12-11
Hamlet,2.2222222222222223,18,3.127078037384657,1980-05-25
The Wild Bunch,2.5,26,3.1270733143040625,1969-06-17
It Happened Tomorrow,2.5833333333333335,30,3.127070960805789,1944-05-28
Le Beau Serge,2.5833333333333335,30,3.127070960805789,1958-06-06
Stranded,2.9714285714285715,105,3.1270625352026893,2001-09-23
Island of the Fishmen,3.0714285714285716,294,3.1270586228648396,1979-01-18
Pyaar Ka Punchnama,2.033333333333333,15,3.127044189377405,2011-05-20
Underground The Julian Assange Story,2.4130434782608696,23,3.1270395392650814,2012-10-07
The Two Faces of Dr Jekyll,2.865079365079365,63,3.1270166024762256,1960-10-24
Before Midnight,2.609375,32,3.126998880165477,2013-04-05
Womanlight,2.609375,32,3.126998880165477,1979-08-29
Momentum,2.97196261682243,107,3.1269919605886023,2003-03-26
JFK,2.8671875,64,3.1269809015929617,1991-12-20
Looking for Langston,2.5517241379310347,29,3.1269650992640625,1989-10-31
The Grasshopper,2.953125,96,3.1269632435476735,1970-05-27
Bee Movie,2.8333333333333335,57,3.126949603381615,2007-10-28
The Elusive Summer of 68,1.45,10,3.1269400798240308,1984-01-30
I m Not There,2.946236559139785,93,3.1269300355992637,2007-10-01
Showtime,2.566666666666667,30,3.1269290685304045,2002-03-14
Personal Velocity,2.566666666666667,30,3.1269290685304045,2002-01-01
Beneath the Planet of the Apes,2.9536082474226806,97,3.126927885620875,1970-05-01
Bogus,3.0738993710691824,318,3.1269144896603804,1996-09-06
Black Sheep,2.391304347826087,23,3.126897364560805,2006-09-09
Workers Leaving the Lumière Factory,2.6923076923076925,39,3.1268887714242073,1895-06-10
The Trial,2.517857142857143,28,3.1268591776044747,1962-12-21
Begotten,3.121554660885723,3229,3.1268478389491636,1990-04-30
Butch Cassidy and the Sundance Kid,1.8076923076923077,13,3.1268314850255043,1969-09-23
Endangered Species,2.6621621621621623,37,3.126819035824017,1982-09-10
Vanilla Sky,2.8768115942028984,69,3.1268026977903443,2001-12-10
Harlan In the Shadow of Jew Süss,1.8928571428571428,14,3.126795328036786,2009-04-23
Maurice,2.9554455445544554,101,3.126786650630755,1987-09-18
Out of the Fog,2.7142857142857144,42,3.1267811108341643,1941-06-14
The Amazing Spider Man,2.9038461538461537,78,3.126763159103936,2012-06-27
Ladies vs Ricky Bahl,2.03125,16,3.1267230758696902,2011-12-09
Love Happy,2.25,20,3.126721114374022,1949-10-12
Wonderland,2.9261363636363638,88,3.1266884392449157,2003-10-23
Splash,2.088235294117647,17,3.126686980656101,1984-03-09
My Baby s Daddy,2.7653061224489797,49,3.126671743165699,2004-01-09
Broadway Serenade,1.35,10,3.1266546754059705,1939-04-07
Hornblower Loyalty,2.935483870967742,93,3.1266512355546556,2003-01-05
The Sleeping Car Murder,2.138888888888889,18,3.126650905999043,1965-11-17
His Wife s Diary,2.6578947368421053,38,3.1266415571910753,2000-06-06
Fantômas Juve Against Fantômas,2.77,50,3.1266359985573224,1913-09-12
Thunderball,2.9925373134328357,134,3.126598117781421,1965-12-16
I Stand Alone,2.9096385542168677,83,3.126585957192865,1998-05-16
Kidco,2.625,36,3.1265716617619805,1984-04-13
Manta Manta,2.715909090909091,44,3.126568107775295,1991-10-02
Games of Love and Chance,2.9925925925925925,135,3.1265632307339724,2003-11-25
Demons 2,2.888157894736842,76,3.1265540511197933,1986-10-09
Charade,3.0989425981873113,662,3.126515388538293,1963-12-05
Agenda Grinding America Down,2.423076923076923,26,3.1265051002009883,2010-09-03
The Reader,2.423076923076923,26,3.1265051002009883,2008-12-10
Pearl Harbor,2.5166666666666666,30,3.126503391704251,2001-05-21
Outpost,2.5166666666666666,30,3.126503391704251,2007-03-11
American Gigolo,2.902439024390244,82,3.126481529080888,1980-02-08
The Chinese Botanist s Daughters,2.9393939393939394,99,3.1264397271452458,2006-04-26
Man on the Moon,2.953271028037383,107,3.126436528462408,1999-12-22
Saint Seiya Heaven Chapter Overture,2.4038461538461537,26,3.1263630466752197,2004-02-14
Next Door,2.6315789473684212,38,3.1263584154503197,2005-03-10
Fracture,2.5161290322580645,31,3.1263256501609846,2007-04-20
Naked Lunch,2.7549019607843137,51,3.126318170753622,1991-12-27
The Cuckoo,3.091078066914498,538,3.126313966885123,2002-01-01
Something s Gonna Live,1.5416666666666667,12,3.126297179441907,2012-06-12
Charlie Boots,2.175,20,3.126294226104912,2009-09-03
Kiss of the Tarantula,2.3333333333333335,24,3.1262927544736594,1976-05-01
Journey to the Center of the Earth,2.53125,32,3.1262898212284984,1989-07-14
Variety Lights,2.6931818181818183,44,3.1262854462342244,1950-12-06
A Perfect Couple,1.0,9,3.1262626046840922,1979-04-06
Mr St Nick,2.4655172413793105,29,3.1262554364958097,2002-10-17
Things to Do in Denver When You re Dead,2.5454545454545454,33,3.1262540126141087,1995-12-01
How to Hook Up Your Home Theater,2.658536585365854,41,3.1262511745183432,2007-12-21
Comic Book The Movie,2.9557522123893807,113,3.126226198205456,2004-01-27
Grave Decisions,2.3846153846153846,26,3.1262209931494516,2006-08-17
Bachelor Flat,2.9767441860465116,129,3.1262207827336423,1962-01-12
Spooky Buddies,2.6666666666666665,42,3.126215467981062,2011-09-20
Frankie and Johnny,3.1151202749140894,1746,3.126201887798664,1991-10-18
A Beautiful Mind,3.1064154786150713,982,3.126183621182233,2001-12-11
The Sand Pebbles,3.0031645569620253,158,3.126176858449926,1966-12-20
Evil Under the Sun,2.9210526315789473,95,3.126162687162126,1982-03-05
Alone,2.9210526315789473,95,3.126162687162126,2004-10-28
Harry Potter and the Chamber of Secrets,2.4285714285714284,28,3.126149313330524,2002-11-13
Separate Lies,2.8684210526315788,76,3.1261338595124206,2005-09-16
Should Ladies Behave,2.0277777777777777,18,3.1260813974848904,1933-12-01
Mega Python vs Gatoroid,3.119300651354131,2917,3.1260798420926306,2011-01-29
Lebanon,2.759259259259259,54,3.1260704244003152,2009-10-10
The Diary of Anne Frank,2.759259259259259,54,3.1260704244003152,2009-01-09
Silent Madness,2.7844827586206895,58,3.1260692188995547,1984-10-26
Many Rivers to Cross,3.089053803339518,539,3.1260346785576867,1955-02-04
A Carol for Another Christmas,1.4583333333333333,12,3.1260119378422724,1964-12-28
Treasure Planet,1.875,16,3.126010784571041,2002-11-26
First Target,2.2916666666666665,24,3.126008485896708,2000-01-01
Paradise Lost 3 Purgatory,1.1,10,3.1259411643608193,2011-10-10
Musical Chairs,1.6785714285714286,14,3.1259400911361648,2012-03-23
Ballad,1.7666666666666666,15,3.125904198497332,2009-09-05
Nevada Smith,2.239130434782609,23,3.1259021416308688,1966-06-10
Mudhoney,2.467741935483871,31,3.1259000941010666,1965-05-25
Unicorn City,2.6511627906976742,43,3.12589704017401,2012-02-24
Neon Maniacs,2.7254901960784315,51,3.125895015709614,1986-11-14
Children of a Lesser God,2.8533333333333335,75,3.125888996774109,1986-09-13
Battleship Potemkin,2.392857142857143,28,3.1258653676209436,1925-12-24
Parking,2.783333333333333,60,3.125857575464978,2008-05-23
Another Public Enemy,3.101423487544484,843,3.1258468575187788,2005-01-27
Vaastav The Reality,1.5384615384615385,13,3.1258334241152728,1999-10-07
Brother s Keeper,2.5675675675675675,37,3.1258277590595442,1992-09-09
Charlie Bartlett,2.704081632653061,49,3.125824955314282,2008-02-22
Deadly Prey,2.740740740740741,54,3.125788559582682,1987-11-02
Star Trek The Motion Picture,3.0959885386819486,698,3.1257866910843646,1979-12-06
Flaming Creatures,3.1039707419017764,957,3.1257689969640152,1963-04-29
White Material,1.7333333333333334,15,3.125761699637323,2010-03-24
Evan Almighty,2.4516129032258065,31,3.1257582420810937,2007-06-09
Two Men in Town,3.054421768707483,294,3.125738595408268,1973-10-24
Doomed Love,2.25,24,3.1257242173197564,1979-11-25
Boys Don t Cry,2.6875,48,3.1257193098671405,1999-09-02
Midnight Cowboy,2.6875,48,3.1257193098671405,1969-05-25
Secret of the Blackbirds,2.75,56,3.1257176887958305,1983-01-01
Ménage,2.8863636363636362,88,3.125711276924295,1986-04-23
Service,1.5,13,3.12569084398524,2008-06-24
Once Upon a Time,2.693877551020408,49,3.1256838240057125,2008-01-31
Without You I m Nothing,2.7586206896551726,58,3.1256468978229175,1990-05-11
Match,2.5142857142857142,35,3.1256156913646107,2012-05-01
The Last Time,2.7363636363636363,55,3.125612221507957,2006-10-01
The Wayward Girl,2.26,25,3.125546394136478,1959-10-08
Who s Afraid of Virginia Woolf,2.4696969696969697,33,3.125545154725938,1966-06-21
The Lizard,2.2884615384615383,26,3.1255107255206087,2004-03-31
Navajo Joe,2.69,50,3.125507266687578,1966-11-25
Position Among the Stars,2.8461538461538463,78,3.1255032901303093,2011-03-03
Route Irish,2.8597560975609757,82,3.1255027271344704,2011-03-16
G I Jane,2.5,35,3.125474000138132,1997-08-22
Hello Smile,2.7542372881355934,59,3.125470798155663,1956-02-29
Be Kind Rewind,2.8735632183908044,87,3.12546711675811,2008-01-20
Madigan,2.625,44,3.1254374616110123,1968-03-29
The Search for One eye Jimmy,2.8043478260869565,69,3.1253993071986748,1994-11-14
The Marksman,2.83974358974359,78,3.125363304688795,2005-01-01
The Final Terror,2.83974358974359,78,3.125363304688795,1983-05-01
I m King Kong The Exploits of Merian C Cooper,1.9473684210526316,19,3.125333822502687,2005-11-22
Electra My Love,3.0281385281385282,231,3.1253148227253646,1974-12-12
The Day After,3.0436363636363635,275,3.1253111472318613,1983-11-20
A Whole Life Ahead,2.421875,32,3.1252971387167277,2008-03-28
The Doctor Takes a Wife,2.6136363636363638,44,3.1252961308404767,1940-04-25
The White Sound,3.1225690276110445,8330,3.125278899481337,2001-12-31
Operation Kid Brother,2.3448275862068964,29,3.1252619086202564,1967-04-20
Tropic Thunder,2.3448275862068964,29,3.1252619086202564,2008-08-09
Let Him Have It,2.9019607843137254,102,3.125221828713343,1991-10-04
White Wall,2.3870967741935485,31,3.1251908340012027,2010-05-07
Grand Isle,2.676470588235294,51,3.1251897573029335,1991-08-23
Dogma,2.676470588235294,51,3.1251897573029335,1999-11-12
Pharaoh s Curse,2.1666666666666665,24,3.1251556801658533,1957-02-01
My Mother s Smile,2.8055555555555554,72,3.125153584521689,2002-01-01
Flex Is Kings,2.230769230769231,26,3.1250845649433034,2013-04-18
Bite the Bullet,2.590909090909091,44,3.125013469299406,1975-09-26
Asterix vs Caesar,2.9473684210526314,133,3.124978673124363,1985-03-06
Taxi 3,3.1179525222551927,3370,3.1249705194917445,2003-01-29
The Piano Player,2.765151515151515,66,3.1249431573929543,2003-07-22
Evita,2.65,50,3.1249429007527056,1996-12-14
Future Weather,2.608695652173913,46,3.124942836230137,2012-04-29
From Russia with Love,2.5595238095238093,42,3.124942771561581,1963-10-11
A Band Called Death,2.525,40,3.1248719937991507,2013-06-27
Queen of Blood,1.925,20,3.124871265207877,1966-03-01
London Voodoo,2.895238095238095,105,3.1248395719927307,2004-02-02
Twilight of the Ice Nymphs,1.3928571428571428,14,3.1247997752686696,1997-09-09
Doctor Mordrid,2.711864406779661,59,3.124767127811146,1992-11-02
Inherit the Wind,2.711864406779661,59,3.124767127811146,1960-06-24
Polar Opposites,2.4285714285714284,35,3.124765544005735,2008-01-01
The Cell,2.4285714285714284,35,3.124765544005735,2000-08-17
Kogel mogel,2.0652173913043477,23,3.1247647439966557,1988-08-15
The Little Drummer Girl,1.59375,16,3.1247286602334716,1984-10-19
Slime City,2.2758620689655173,29,3.124694178405654,1988-05-13
Purely Belter,3.0093457943925235,214,3.124675724604196,2000-11-03
Pan s Labyrinth,3.09375,800,3.1246617568790906,2006-05-27
Sorry Haters,2.5869565217391304,46,3.1246603343938752,2005-09-10
